time,model_variety,bug_performance
0.004773000000000138,7,1.5258789e-05
0.008121900000006121,7,0.0
0.011917699999997922,9,0.0
0.021404000000003975,9,0.001953125
0.004239099999999496,5,0.0
0.003029699999999025,5,1.001358e-05
0.024185400000000357,10,7.6293945e-05
0.010597700000005261,6,0.0
0.022642199999999946,9,0.0
0.004568800000001261,7,2.8133392e-05
0.004594300000000828,8,2.0742416e-05
0.006328899999999749,5,0.0
0.009926499999998839,8,0.0
0.01327479999999781,5,0.0
0.0068213999999997554,4,0.0
0.004249699999995471,7,0.0
0.0036948999999992793,4,0.0
0.010339200000004212,7,2.861023e-06
0.02181060000000201,8,1.9073486e-06
0.018336200000000247,9,7.6293945e-05
0.01819460000000106,7,0.0
0.005353399999997066,6,3.8146973e-06
0.016034400000002336,7,1.9073486e-06
0.016946599999997147,8,1.5258789e-05
0.0041691999999926566,5,0.0
0.0007849999999933743,5,0.0
0.016702399999999784,7,1.5258789e-05
0.005768500000002064,7,1.3828278e-05
0.0039811000000042895,4,0.0
0.009075099999989789,4,3.8146973e-06
0.016128599999987614,6,0.0
0.02482980000000623,7,3.8146973e-06
0.00361750000000427,4,0.0
0.011340099999998188,4,3.8146973e-06
0.01450619999999958,6,0.0
0.006647600000007969,8,0.00021362305
0.0010376999999976988,5,0.0
0.01988470000000575,10,0.0
0.02706799999999987,8,1.001358e-05
0.0062539999999984275,6,0.0
0.0028755999999958703,5,0.0
0.006230199999990305,4,0.0
0.010043499999994765,5,0.0
0.025641600000000153,9,0.00018310547
0.014524400000013316,9,9.918213e-05
0.004809899999997924,7,2.527237e-05
0.012940599999993196,7,0.0
0.004741499999994403,7,9.059906e-06
0.005198000000007141,5,1.1920929e-07
0.010598999999999137,4,0.0
0.010387999999991848,7,0.00012207031
0.006383099999993647,7,3.0517578e-05
0.010446999999999207,8,0.00012207031
0.007076900000001274,7,0.0
0.020638399999995727,10,0.0009765625
0.004758999999992852,8,5.722046e-06
0.004959999999996967,7,2.0503998e-05
0.021801199999998744,8,0.0
0.005861400000000572,7,1.1920929e-07
0.00734800000000746,10,1.859665e-05
0.008693199999996182,7,6.484985e-05
0.015720900000005145,6,2.861023e-06
0.005192399999998543,7,2.7656555e-05
0.009040599999991628,8,7.1525574e-05
0.008436799999998357,6,2.5749207e-05
0.022386400000002027,9,3.0517578e-05
0.013018599999995217,7,0.0
0.01575019999999938,10,0.00010681152
0.012263599999997155,9,1.1920929e-05
0.004943600000004267,7,7.247925e-05
0.011200500000001057,9,2.861023e-06
0.029179799999994316,7,6.1035156e-05
0.008225499999994668,9,3.0517578e-05
0.013554999999996653,8,0.00012207031
0.0031056999999918844,5,0.0
0.00887790000000166,6,1.9073486e-05
0.015334499999994478,6,3.8146973e-06
0.0056164000000080705,6,3.8146973e-06
0.009057699999999613,7,0.0
